Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2024-04-05,1,0,0.0005,7743.842543144862,7739.047288025175
2024-05-16,0,1,0.0005,7739.047288025175,7735.177764381162
2024-05-17,1,0,0.0005,7735.177764381162,7715.6589307175755
2024-06-04,0,1,0.0005,7715.6589307175755,7711.801101252217
2024-06-05,1,0,0.0005,7711.801101252217,7689.881380163139
2024-06-13,0,1,0.0005,7689.881380163139,7686.036439473058
2024-06-14,1,0,0.0005,7686.036439473058,7629.185863922347
2024-08-05,0,1,0.0005,7629.185863922347,7625.371270990387
2024-08-06,1,0,0.0005,7625.371270990387,7649.564430263242
2024-08-26,0,1,0.0005,7649.564430263242,7645.73964804811
2024-08-27,1,0,0.0005,7645.73964804811,7626.022425261549
2024-09-13,0,1,0.0005,7626.022425261549,7622.209414048919
2024-09-16,1,0,0.0005,7622.209414048919,7625.663703386401
2024-09-25,0,1,0.0005,7625.663703386401,7621.850871534708
2024-09-26,1,0,0.0005,7621.850871534708,7576.951960658224
